url,final_url,status,status_class,redirected,title,reference_count,source_files
https://www.investing.com/news/stock-market-news/how-much-does-a-gw-of-data-center-capacity-actually-cost-4314046,https://www.investing.com/news/stock-market-news/how-much-does-a-gw-of-data-center-capacity-actually-cost-4314046,403,blocked_manual_review,False,,1,forecaster_capex_comparison.yaml
https://www.jll.com/en-us/insights/market-outlook/data-center-outlook,https://www.jll.com/en-us/insights/market-outlook/data-center-outlook,200,verified_ok,False,2026 Global Data Center Outlook,1,forecaster_capex_comparison.yaml
https://www.lneya-online.com/en/chiller-price-guide-2025-cost-breakdown-by-type-capacity-and-application.html,https://www.lneya-online.com/en/chiller-price-guide-2025-cost-breakdown-by-type-capacity-and-application.html,403,blocked_manual_review,False,,1,anatomy_layer_costs.yaml
https://www.loudounnow.com/business/data-center-sale-sets-new-loudoun-price-record/article_d392a250-e672-46c2-b2d2-f0ad3424a100.html,https://www.loudounnow.com/business/data-center-sale-sets-new-loudoun-price-record/article_d392a250-e672-46c2-b2d2-f0ad3424a100.html,200,verified_ok,False,Data Center Sale Sets New Loudoun Price Record | Business | loudounnow.com,1,anatomy_layer_costs.yaml
https://www.loudounnow.com/news/loudoun-land-data-center-values-soar-while-home-assessments-hold-steady/article_d7977ab6-f33b-4dc2-8203-d53bc9a8ebc4.html,https://www.loudounnow.com/news/loudoun-land-data-center-values-soar-while-home-assessments-hold-steady/article_d7977ab6-f33b-4dc2-8203-d53bc9a8ebc4.html,200,verified_ok,False,"Loudoun Land, Data Center Values Soar While Home Assessments Hold Steady | News | loudounnow.com",1,anatomy_layer_costs.yaml
https://www.madrona.com/the-infrastructure-of-intelligence-inside-crusoes-ai-factory-in-texas/,https://www.madrona.com/the-infrastructure-of-intelligence-inside-crusoes-ai-factory-in-texas/,200,verified_ok,False,The Infrastructure of Intelligence: Inside Crusoe’s AI Factory in Texas,1,report.tex
https://www.maginative.com/anthropic-secures-1m-google-tpus-while-keeping-amazon-as-primary-training-partner/,https://www.maginative.com/article/anthropic-secures-1m-google-tpus-while-keeping-amazon-as-primary-training-partner/,200,redirected_verified,True,Anthropic Secures 1M Google TPUs While Keeping Amazon as Primary Training Partner,1,facts_extract.yaml
https://www.microsoft.com/en-us/investor,https://www.microsoft.com/en-us/investor/default,200,redirected_verified,True,Home Page - Microsoft Investor Relations,1,report.tex
https://www.microsoft.com/en-us/microsoft-cloud/blog/2024/12/09/sustainable-by-design-next-generation-datacenters-consume-zero-water-for-cooling/,https://www.microsoft.com/en-us/microsoft-cloud/blog/2024/12/09/sustainable-by-design-next-generation-datacenters-consume-zero-water-for-cooling/,200,verified_ok,False,Sustainable by design: Next-generation datacenters consume zero water for cooling | The Microsoft Cloud Blog,1,anatomy_layer_costs.yaml
https://www.morganstanley.com/insights/articles/ai-market-trends-institute-2026,https://www.morganstanley.com/insights/articles/ai-market-trends-institute-2026,200,verified_ok,False,"AI Market Trends 2026: Global Investment, Risks, and Buildout | Morgan Stanley",1,forecaster_capex_comparison.yaml
https://www.nerc.com/globalassets/our-work/assessments/2024-ltra_corrected_july_2025.pdf,https://www.nerc.com/globalassets/our-work/assessments/2024-ltra_corrected_july_2025.pdf,200,verified_ok,False,,1,anatomy_layer_costs.yaml
https://www.nerc.com/globalassets/programs/rapa/pa/nerc_sor_2025_overview.pdf,https://www.nerc.com/globalassets/programs/rapa/pa/nerc_sor_2025_overview.pdf,200,verified_ok,False,,1,anatomy_layer_costs.yaml
https://www.nerc.com/globalassets/programs/rapa/ra/nerc_sra_2025.pdf,https://www.nerc.com/globalassets/programs/rapa/ra/nerc_sra_2025.pdf,200,verified_ok,False,,1,anatomy_layer_costs.yaml
https://www.nvidia.com/en-us/networking/quantum2/,https://www.nvidia.com/en-us/networking/quantum2/,200,verified_ok,False,Quantum-2 InfiniBand Platform | NVIDIA,1,anatomy_layer_costs.yaml
https://www.nvidia.com/gtc/,https://www.nvidia.com/gtc/,200,verified_ok,False,Best of NVIDIA GTC: AI Breakthroughs and Recommended Sessions | NVIDIA GTC,1,report.tex
https://www.phoenixmetrohomesearch.com/blog/global-data-center-giant-pays-300-million-for-land-in-east-valley,https://www.phoenixmetrohomesearch.com/blog/global-data-center-giant-pays-300-million-for-land-in-east-valley,200,verified_ok,False,NTT Pays $300M for Mesa Land – Arizona’s Data Center Boom Continues,1,anatomy_layer_costs.yaml
https://www.powermag.com/transformers-in-2026-shortage-scramble-or-self-inflicted-crisis/,https://www.powermag.com/transformers-in-2026-shortage-scramble-or-self-inflicted-crisis/,200,verified_ok,False,"Transformers in 2026: Shortage, Scramble, or Self-Inflicted Crisis?",2,anatomy_layer_costs.yaml;report.tex
https://www.reuters.com/technology/artificial-intelligence/reliance-110bn-ai-plan-2026/,https://www.reuters.com/technology/artificial-intelligence/reliance-110bn-ai-plan-2026/,401,blocked_manual_review,False,,1,facts_extract.yaml
https://www.ril.com/sites/default/files/2024-09/RIL-47th-AGM-Transcripts.pdf,https://www.ril.com/sites/default/files/2024-09/RIL-47th-AGM-Transcripts.pdf,200,verified_ok,False,,1,report.tex
https://www.se.com/us/en/about-us/newsroom/news/press-releases/schneider-electric-unveils-liquid-cooling-portfolio-with-motivair-featuring-dedicated-solutions-and-services-for-hpc-and-ai-workloads-68da975376d417f4a10de42c/,https://www.se.com/us/en/about-us/newsroom/news/press-releases/schneider-electric-unveils-liquid-cooling-portfolio-with-motivair-featuring-dedicated-solutions-and-services-for-hpc-and-ai-workloads-68da975376d417f4a10de42c/,403,blocked_manual_review,False,,1,anatomy_layer_costs.yaml
https://www.sec.gov/Archives/edgar/data/1839341/000162828026013305/core-20251231.htm,https://www.sec.gov/Archives/edgar/data/1839341/000162828026013305/core-20251231.htm,200,verified_ok,False,core-20251231,3,canonical_capacity_atoms.yaml
https://www.sec.gov/cgi-bin/browse-edgar,https://www.sec.gov/cgi-bin/browse-edgar,200,verified_ok,False,EDGAR Search Results,4,report.tex
https://www.srgresearch.com/articles/hyperscale-spending-spree-is-driving-dramatic-growth-in-data-center-capacity,https://www.srgresearch.com/articles/hyperscale-spending-spree-is-driving-dramatic-growth-in-data-center-capacity,200,verified_ok,False,Hyperscale Spending Spree is Driving Dramatic Growth in Data Center Capacity | Synergy Research Group,1,forecaster_capex_comparison.yaml
https://www.talenenergy.com/,https://www.talenenergy.com/,200,verified_ok,False,Homepage - Talen Energy,1,report.tex
https://www.together.ai/blog/together-ai-expands-in-europe,https://www.together.ai/blog/together-ai-expands-in-europe,200,verified_ok,False,"Bringing 100,000 GPUs to Europe",2,canonical_capacity_atoms.yaml
https://www.tomshardware.com/tech-industry/artificial-intelligence,https://www.tomshardware.com/tech-industry/artificial-intelligence,200,verified_ok,False,"Artificial intelligence, AI, and Machine Learning | Tom's Hardware",1,compute_commitments_overlay.yaml
https://www.tomshardware.com/tech-industry/artificial-intelligence/musk-purchases-third-building-at-memphis-site-to-expand-xais-training-capacity-to-a-monstrous-2-gigawatts-announcement-comes-days-after-musk-vows-to-have-more-ai-compute-than-everyone-else,https://www.tomshardware.com/tech-industry/artificial-intelligence/musk-purchases-third-building-at-memphis-site-to-expand-xais-training-capacity-to-a-monstrous-2-gigawatts-announcement-comes-days-after-musk-vows-to-have-more-ai-compute-than-everyone-else,200,verified_ok,False,Musk to expand xAI's training capacity to a monstrous 2 gigawatts with third building at Memphis site — announcement comes days after Musk vows to have 'more AI compute than everyone else' | Tom's Hardware,1,canonical_capacity_atoms.yaml
https://www.tomshardware.com/tech-industry/artificial-intelligence/price-of-nvidias-vera-rubin-nvl72-racks-skyrockets-to-as-much-as-usd8-8-million-apiece-but-server-makers-margins-will-be-tight-nvidia-is-moving-closer-to-shipping-entire-full-scale-systems,https://www.tomshardware.com/tech-industry/artificial-intelligence/price-of-nvidias-vera-rubin-nvl72-racks-skyrockets-to-as-much-as-usd8-8-million-apiece-but-server-makers-margins-will-be-tight-nvidia-is-moving-closer-to-shipping-entire-full-scale-systems,200,verified_ok,False,"Price of Nvidia's Vera Rubin NVL72 racks skyrockets to as much as $8.8 million apiece, but server makers' margins will be tight — Nvidia is moving closer to shipping entire full-scale systems | Tom's Hardware",1,anatomy_layer_costs.yaml
https://www.utilitydive.com/news/ge-vernova-gas-turbine-investor/807662/,https://www.utilitydive.com/news/ge-vernova-gas-turbine-investor/807662/,200,verified_ok,False,GE Vernova expects to end 2025 with an 80-GW gas turbine backlog that stretches into 2029 | Utility Dive,2,anatomy_layer_costs.yaml;report.tex
https://www.vertiv.com/en-emea/about/news-and-insights/news-releases/vertiv-codevelops-with-nvidia-complete-power-and-cooling-blueprint-for--nvidia-gb200-nvl72-platform/,https://www.vertiv.com/en-emea/about/news-and-insights/news-releases/vertiv-codevelops-with-nvidia-complete-power-and-cooling-blueprint-for--nvidia-gb200-nvl72-platform/,200,verified_ok,False,Vertiv codevelops with NVIDIA complete power and cooling blueprint for NVIDIA GB200 NVL72 platform,1,anatomy_layer_costs.yaml
https://www.voltagepark.com/blog/lightning-ai-voltage-park-merger-to-create-the-first-cloud-built-for-ai,https://www.voltagepark.com/blog/lightning-ai-voltage-park-merger-to-create-the-first-cloud-built-for-ai,200,verified_ok,False,Lightning AI and Voltage Park Complete Merger to Create the First Cloud Built for AI,2,canonical_capacity_atoms.yaml;neocloud_overlay.yaml
https://www.youtube.com/,https://www.youtube.com/,200,verified_ok,False,YouTube,1,compute_commitments_overlay.yaml
